COc1ccc(O)c(-c2nc3ncccc3o2)c1,CO,2.064457989
CCN(CC)c1ccc(-c2nc3ncccc3o2)c(O)c1,CO,2.136720567
COc1ccc(-c2nc3ncccc3o2)c(O)c1,CO,2.152288344
Oc1ccc(Br)cc1-c1nc2ncccc2o1,CO,2.173186268
Oc1ccccc1-c1nc2ncccc2o1,CO,2.176091259
CC(=O)[O-],O,2.176091259
c1ccc2c(c1)ccc1ccc3ccc4ccccc4c3c12,ClC(Cl)Cl,2.301029996
CCl,CCCCCC,2.301029996
CO,CCCCCC,2.301029996
CC(C)=N[O-],CCO,2.301029996
CCCCCCOc1cc(C=O)c(OCCCCCC)cc1C=O,ClCCl,2.47
O=C1c2ccccc2-c2ccccc21,c1ccccc1,2.477121255
CCCBr,CCCCCC,2.477121255
CCCCCC(=O)c1ccc2c3c(sc2c1)-c1ccccc1P3(=O)c1ccccc1,ClCCl,2.55
CCSSCC,CCCCCC,2.579783597
CI,CCCCCC,2.602059991
Nc1ccc2c(c1)C(=O)c1ccccc1-2,C1CCCCC1,2.698970004
C=CCOc1nnc(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)nn1,ClCCl,2.716003344
Nc1ccc2c(c1)C(=O)c1ccccc1-2,c1ccccc1,2.73239376
Clc1nnc(Oc2ccc(N(c3ccc(Br)cc3)c3ccc(Br)cc3)cc2)nn1,ClCCl,2.73239376
C=CCOc1nnc(OCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)nn1,ClCCl,2.73239376
Nc1ccc2c(c1)C(=O)c1ccccc1-2,CC#N,2.73239376
Clc1nnc(Oc2ccc(N(c3ccccc3)c3ccccc3)cc2)nn1,ClCCl,2.751279104
COc1cc(C)c2c(c1C)OC(=O)c1c(C)c(Cl)c(O)c(Cl)c1O2,ClC(Cl)Cl,2.755874856
Cc1ccc(N(c2ccc(C)cc2)c2ccc(Oc3nnc(Cl)nn3)cc2)cc1,ClCCl,2.763427994
O=C(O)CCCc1cc2ccc3cccc4ccc(c1)c2c34,CO,2.77815125
c1cc2ccc3cccc4ccc(c1)c2c34,Cc1ccccc1,2.77815125
N#Cc1nc2cnc(N)nc2n1Cc1ccccc1,O,2.8
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOc1nnc(Cl)nn1,ClCCl,2.819543936
CC1(C)c2ccccc2N(c2ccc(-c3ccc(C#N)cn3)cc2)c2ccccc21,Cc1ccccc1,2.826074803
CNc1ccc2c(c1)C(=O)c1ccccc1-2,CCO,2.826074803
CNc1ccc2c(c1)C(=O)c1ccccc1-2,C1CCCCC1,2.838849091
CCOC(=O)c1cc(C(=O)OCC)c2cccc(O)c2n1,CCO,2.84509804
CNc1ccc2c(c1)C(=O)c1ccccc1-2,CC#N,2.84509804
CNc1ccc2c(c1)C(=O)c1ccccc1-2,c1ccccc1,2.880813592
c1ccc(-c2nnc(-c3cc(-c4nnc(-c5ccccc5)o4)c(-n4c5ccccc5c5ccccc54)cc3-n3c4ccccc4c4ccccc43)o2)cc1,Cc1ccccc1,2.886490725
CN(C)c1ccc2c(c1)C(=O)c1ccccc1-2,CCO,2.886490725
Nc1ccc2c(c1)C(=O)c1ccccc1-2,CCO,2.897627091
CCCCCCOc1cc(C=C(C#N)C#N)c(OCCCCCC)cc1C=C(C#N)C#N,ClCCl,2.9
Oc1ccc(Nc2ccc3ccccc3n2)cc1,Cc1ccccc1,2.915399835
Oc1ccc(-c2cccs2)cc1-c1nc2ccccc2s1,O,2.925312091
c1ccc(-c2cc(-c3ccc(-c4nc(-c5ccccn5)c(-c5ccccn5)[nH]4)cc3)cc(-c3ccccn3)n2)nc1,ClCCl,2.930949031
CN(C)c1ccc2c(c1)C(=O)c1ccccc1-2,CC#N,2.934498451
Clc1nnc(O/N=C/c2ccc(N(c3ccccc3)c3ccccc3)cc2)nn1,ClCCl,2.94792362
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCOc1nnc(Cl)nn1,ClCCl,2.949390007
II,CCCCCCC,2.961258728
II,ClC(Cl)(Cl)Cl,2.964136222
CN(C)c1ccc2c(c1)C(=O)c1ccccc1-2,c1ccccc1,2.977723605
CN(C)c1ccc2c(c1)C(=O)c1ccccc1-2,C1CCCCC1,2.977723605
CCCC(=O)c1c2c(c(C(=O)CCC)c3c1OC(CC(=O)OC)(C(=O)OC)O3)OCO2,CO,2.977723605
CCc1ccc2ccc(-c3ccccc3)nn12,C1CCCCC1,2.977723605
O=C1Cc2cc3c(cc2CCCc2ccc(cc2)CCC3)CC(=O)Cc2ccc(c3nsnc23)C1,CC#N,2.98
FC(F)(F)c1ccc(/C=C2\C=C(c3ccccc3)C=C2c2ccccc2)cc1,C1CCOC1,2.98
CC1=NN(c2ccccc2)C(=O)/C1=C/c1cn(-c2ccccc2)nc1-c1ccccc1,CS(C)=O,2.980911938
c1cc2ccc1CCCc1cc3c(cc1CCCc1ccc(c4nsnc14)CCC3)CCC2,CC#N,2.99
CN(C)c1cccc2c1-c1ccccc1C2=O,CCO,3
O=C1Cc2cc3c(cc2CCCc2ccc(cc2)CCC3)CC(=O)Cc2ccc(c3nsnc23)C1,ClC(Cl)Cl,3
c1cc2ccc1CCCc1cc3c(cc1CCCc1ccc(c4nsnc14)CCC3)CCC2,C1CCCCC1,3
CNc1ncc2nc(C#N)n(Cc3ccccc3)c2n1,CC#N,3
Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cc3ccc4ccccc4c3c3c2ccc2ccccc23)c(C)c1,CC#N,3
N#Cc1c(-c2cccs2)cc(-c2cccs2)[nH]c1=O,C1CCOC1,3
O=C1Cc2cc3c(cc2CCCc2ccc(cc2)CCC3)CC(=O)Cc2ccc(c3nsnc23)C1,C1CCCCC1,3.01
CC1(C)c2ccccc2N(c2ccc3c(c2)-c2cc(N4c5ccccc5C(C)(C)c5ccccc54)ccc2P3(=O)c2ccccc2)c2ccccc21,Cc1ccccc1,3.02
Cc1nnc(-c2cc(-c3nnc(C)o3)c(-n3c4ccccc4c4ccccc43)cc2-n2c3ccccc3c3ccccc32)o1,Cc1ccccc1,3.025305865
c1cc2ccc1CCCc1cc3c(cc1CCCc1ccc(c4nsnc14)CCC3)CCC2,ClC(Cl)Cl,3.03
Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cc3ccc4ccccc4c3c3c2ccc2ccccc23)c(C)c1,C1CCOC1,3.03
C1=C(c2ccccc2)C=C(c2ccccc2)/C1=C/C1CCCCC1,C1CCOC1,3.03
C1=C(c2ccccc2)C=C(c2ccccc2)/C1=C/c1cccc(Oc2ccccc2)c1,C1CCOC1,3.03
FC(F)(F)c1ccc(-c2nnc(-c3cc(-c4nnc(-c5ccc(C(F)(F)F)cc5)o4)c(-n4c5ccccc5c5ccccc54)cc3-n3c4ccccc4c4ccccc43)o2)cc1,Cc1ccccc1,3.033423755
COc1cc(/C=C2\C=C(c3ccccc3)C=C2c2ccccc2)cc(OC)c1,C1CCOC1,3.04
CN(C)c1cccc2c1-c1ccccc1C2=O,CC#N,3.041392685
CN(C)c1cccc2c1-c1ccccc1C2=O,c1ccccc1,3.041392685
CN(C)c1cccc2c1-c1ccccc1C2=O,C1CCCCC1,3.041392685
COC(=O)c1ccc(-c2cc3ccc4cccc5ccc(c2)c3c45)cc1,Cc1ccccc1,3.041392685
CC1(C)c2ccccc2N(c2ccc(-c3ccc(C#N)c(C#N)n3)cc2)c2ccccc21,Cc1ccccc1,3.041392685
CC[N+]1(CC)CN2C(C)=CC(C)=C(C(=O)O)C2=N1,CN(C)C=O,3.048830087
Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cc3ccc4ccccc4c3c3c2ccc2ccccc23)c(C)c1,C1CCCCC1,3.05
Oc1ccccc1/C=N/CC/N=C/c1ccccc1O,CC#N,3.064457989
Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cc3ccc4ccccc4c3c3c2ccc2ccccc23)c(C)c1,ClC(Cl)Cl,3.07
Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cc3ccc4ccccc4c3c3c2ccc2ccccc23)c(C)c1,c1ccccc1,3.07
Cc1ccc(C)n1-c1ccccc1,CC#N,3.079181246
[O-][n+]1c(/C=C/c2ccccc2)nc(Nc2ccccc2)c2c1CCCC2,ClCCl,3.079181246
CCN(CC)c1cccc(C=O)c1,CC#N,3.079181246
C/C=C/c1ccc(OC)cc1,CCCCCC,3.079181246
C(#Cc1cc2ccc3cccc4ccc(c1)c2c34)c1ccccc1,Cc1ccccc1,3.079181246
CCN=C=S,CCCCCC,3.079181246
[NH3+]C(Cc1ccc(O)cc1)C(=O)[O-],O,3.08170727
C1=C(c2ccccc2)C=C(c2ccccc2)/C1=C/c1ccccc1,C1CCOC1,3.1
CCN(CC)c1cccc(C=O)c1,CCOC(C)=O,3.103803721
CCN(CC)c1ccc(/C=N/c2cc3ccccc3cc2/N=C/c2ccc(N(CC)CC)cc2O)c(O)c1,ClCCl,3.10720997
CC(C)(C)/C=C1\C=C(c2ccccc2)C=C1c1ccccc1,C1CCOC1,3.11
Cc1ccc(C)n1-c1ccccc1,CCCCCC,3.113943352
CCN(CC)c1cccc(C=O)c1,Cc1ccccc1,3.113943352
c1cc2ccc1CCCc1ccc(c3nsnc13)CCC2,CC#N,3.12
CN(C)CCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],C1COCCO1,3.131618664
COc1ccc(-c2nnc(-c3cc(-c4nnc(-c5ccc(OC)cc5)o4)c(-n4c5ccccc5c5ccccc54)cc3-n3c4ccccc4c4ccccc43)o2)cc1,Cc1ccccc1,3.139879086
COc1cc(-c2cc(-c3ccc(C)cc3)nc3c(C#N)c(N4CCCC4)nc(N)c23)cc(OC)c1OC,c1ccccc1,3.14
CCOC(=O)c1cc(C(=O)OCC)c2cccc(OC)c2n1,CCO,3.146128036
COc1ccc(-c2cc(-c3ccc(OC)cc3)c3c(N)nc(N4CCCC4)c(C#N)c3n2)cc1,CC(C)O,3.15
Cc1cc(C(F)(F)F)nc2c1ccc1nc(-c3ccc(F)c(F)c3)cn12,CCCCCC,3.152
CCNc1cccc2c1C(=O)c1ccccc1C2=O,ClCCl,3.158362492
CCOC(=O)C1=CN(Cc2ccccc2)C=C(C(=O)OCC)C1,CO,3.158362492
O=C1Cc2ccc(cc2)CC(=O)Cc2ccc(c3nsnc23)C1,CC#N,3.16
c1cc2ccc1CCCc1ccc(c3nsnc13)CCC2,ClC(Cl)Cl,3.16
c1cc2ccc1CCCc1ccc(c3nsnc13)CCC2,C1CCCCC1,3.16
CCN(CC)c1cccc(C=O)c1,CS(C)=O,3.161368002
N#Cc1cc(C#N)c(-n2c3ccccc3c3ccccc32)cc1-n1c2ccccc2c2ccccc21,Cc1ccccc1,3.161368002
N#Cc1cc2ccc3cc(C#N)c4ccccc4c3c2c2ccccc12,ClC(Cl)Cl,3.176091259
C=Cc1ccc(OC)cc1,C1CCCCC1,3.176091259
CCCCCCCCOC(=O)c1ccc(-c2cc3ccc4cc(-c5ccc(C(=O)OCCCCCCCC)cc5)cc5ccc(c2)c3c45)cc1,Cc1ccccc1,3.176091259
c1ccc(-c2cc(-c3ccc(-c4nc(-c5ccccn5)c(-c5ccccn5)[nH]4)cc3)cc(-c3ccccn3)n2)nc1,ClC(Cl)Cl,3.195899652
CCN(CC)c1cccc(C=O)c1,CO,3.198657087
N#Cc1nc2cnc(N)nc2n1Cc1ccccc1,ClCCl,3.2
N#Cc1nc2cnc(N)nc2n1Cc1ccccc1,CC#N,3.2
N#Cc1nc2cnc(N)nc2n1Cc1ccccc1,CO,3.2
CNc1ncc2nc(C(=O)OC)n(Cc3ccccc3)c2n1,ClCCl,3.2
CNc1ncc2nc(C(=O)OC)n(Cc3ccccc3)c2n1,CC#N,3.2
O=C1Cc2ccc(cc2)CC(=O)Cc2ccc(c3nsnc23)C1,ClC(Cl)Cl,3.2
O=C1Cc2ccc(cc2)CC(=O)Cc2ccc(c3nsnc23)C1,C1CCCCC1,3.2
Cc1ccc(-n2c(C)ccc2C)cc1,CC#N,3.204119983
CCCCCCCCCCCCOc1cc(C(=O)Nc2ccc(-c3ccc4c(c3)C(=O)c3ccccc3-4)cc2)cc(OCCCCCCCCCCCC)c1OCCCCCCCCCCCC,C1CCOC1,3.204119983
C[Si](C)(C)C#Cc1cc2ccc3cc(C#C[Si](C)(C)C)cc4ccc(c1)c2c34,Cc1ccccc1,3.204119983
CCCC(=O)c1c2c(c(C(=O)CCC)c3c1OC(CC(=O)OC)(C(=O)OC)O3)OCO2,CCO,3.204119983
Fc1ccc(Nc2ccc3ccccc3n2)cc1,CCO,3.206556044
Oc1ccc(-c2ccco2)cc1-c1nc2ccccc2s1,O,3.208978517
CCN(CC)c1cccc(C=O)c1,CC(C)O,3.212187604
CC1(C)c2ccccc2N(c2ccc(-c3ccc(C#N)nc3)cc2)c2ccccc21,Cc1ccccc1,3.212187604
O=P1(c2ccccc2)c2cccc3c4ccccc4c4ccc1n4c23,ClCCl,3.23
Nc1cccc2c1-c1ccccc1C2=O,CCO,3.230448921
Cc1ccc(-n2c(C)ccc2C)cc1,CCCCCC,3.230448921
CCOC(=O)c1cc(C(=O)OCC)c2ccc(O)cc2n1,CCO,3.230448921
CN(C)c1ccc2c(C(=O)NCc3ccccc3)cc(C(=O)[O-])nc2c1,CCO,3.230448921
COc1ccc2c3c(c4ccc(OC)cc4c2c1)C(C)(C)c1sccc1-3,C1CCCCC1,3.230448921
CC1(C)c2ccccc2N(c2ccc(-c3ccc(C#N)cc3)cc2)c2ccccc21,Cc1ccccc1,3.230448921
CCOC(=O)c1cc(C(=O)OCC)c2cccc(OCc3ccccc3)c2n1,CCO,3.230448921
O=C(O)CCCc1ccc2ccc3cccc4ccc1c2c34,CO,3.230448921
CNc1cccc2c1-c1ccccc1C2=O,CCO,3.255272505
Nc1ccc2c(c1)-c1ccccc1C2=O,C1CCCCC1,3.255272505
Nc1cccc2c1-c1ccccc1C2=O,CC#N,3.255272505
Nc1cccc2c1-c1ccccc1C2=O,C1CCCCC1,3.255272505
COc1ccc2c3c(c4ccc(OC)cc4c2c1)C(C)(C)c1cc(-c2ccccc2)ccc1-3,C1CCCCC1,3.255272505
CC1(C)c2ccccc2N(c2ccc(-c3cnc(C#N)nc3)cc2)c2ccccc21,Cc1ccccc1,3.260071388
CCOC(=O)C1=CN(Cc2ccccc2)C=C(C(=O)OCC)C1,C1CCOC1,3.261976191
Cc1ccc(Nc2ccc3ccccc3n2)cc1,Cc1ccccc1,3.270212855
Nc1cc(N)cc(-c2nc3ccccc3s2)c1,O,3.278
O=c1c(Nc2ccccc2)c([O-])c1=[NH+]c1ccccc1,CN1CCCC1=O,3.278753601
C(=C/c1nc2c(c(N3CCOCC3)n1)CCCC2)\c1ccccc1,ClCCl,3.278753601
C/C=C/c1cc(OC)cc(OC)c1,CCCCCC,3.278753601
Nc1cccc2c1-c1ccccc1C2=O,c1ccccc1,3.278753601
COc1ccc2cc3cccc[n+]3cc2c1,O,3.278753601
CCN(CC)c1cc2ccc3cc(C#N)cc4ccc(c1)c2c34,CCCCCC,3.278753601
N#Cc1nc2c(nc1C#N)C1c3ccc(N(c4ccccc4)c4ccccc4)cc3C2c2ccc(N(c3ccccc3)c3ccccc3)cc21,C1CCCCC1,3.278753601
CCN(CC)c1cccc(C=O)c1,ClCCl,3.278753601
CC1(C)OB(c2cc3ccc4cccc5ccc(c2)c3c45)OC1(C)C,Cc1ccccc1,3.278753601
CC1(C)c2ccccc2N(c2ccc(-c3ncc(C#N)cn3)cc2)c2ccccc21,Cc1ccccc1,3.281033367
Cc1ccc(O)cc1,O,3.285557309
O=P1(c2ccccc2)c2ccc(N3c4ccccc4Oc4ccccc43)cc2-c2cc(N3c4ccccc4Oc4ccccc43)ccc21,Cc1ccccc1,3.3
CNc1cccc2c1-c1ccccc1C2=O,CC#N,3.301029996
COc1ccc(-n2c(C)ccc2C)cc1,CC#N,3.301029996
N#Cc1c(-c2cccs2)cc(-c2cccs2)[nH]c1=O,CN(C)C=O,3.301029996
C=Cc1cc(OC)cc(OC)c1,C1CCCCC1,3.301029996
CCOC(=O)c1cc(C(=O)OCC)c2c(C)ccc(O)c2n1,CCO,3.301029996
CCN(CC)c1cccc(C=O)c1,CCCCCC,3.301029996
N#Cc1c(-c2cccs2)cc(-c2cccs2)[nH]c1=O,CCOC(C)=O,3.301029996
Cc1cc(C)c(B(c2cc3ccc4cccc5ccc(c2)c3c45)c2c(C)cc(C)cc2C)c(C)c1,Cc1ccccc1,3.301029996
N#Cc1cc2ccc3cccc4ccc(c1)c2c34,CCCCCC,3.301029996
O=C(O)CCCOc1cccc(-c2c3nc(cc4ccc([nH]4)c(-c4cccc(OCCCC(=O)O)c4)c4nc(cc5ccc2[nH]5)C=C4)C=C3)c1,CS(C)=O,3.301029996
CC(C)=NO,CCO,3.301029996
Cc1cc(=O)oc2c1cc(Cl)c1occ(C)c12,CCO,3.303196057
Oc1ccccc1/C=N/C1CCCCC1/N=C/c1ccccc1O,CC#N,3.303196057
Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cc3ccc4ccccc4c3c3c2cc(N(C)C)c2ccccc23)c(C)c1,CC#N,3.31
c1ccncc1,CC1CCCCC1,3.320146286
CNc1cccc2c1-c1ccccc1C2=O,c1ccccc1,3.322219295
CNc1cccc2c1-c1ccccc1C2=O,C1CCCCC1,3.322219295
CC(C)(C)c1cc2ccc3cccc4c3c2c(c1)c1nc2c3cc(C(C)(C)C)cc5ccc6cccc(c(=O)n2c41)c6c53,CO,3.326335861
Oc1cc(-c2cccs2)ccc1-c1nc2ccccc2s1,ClCCl,3.328379603
Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cc3ccc4ccccc4c3c3c2cc(N(C)C)c2ccccc23)c(C)c1,ClC(Cl)Cl,3.33
c1cc(N2CCCC2)ccn1,ClC(Cl)Cl,3.331224781
CC1(C)c2ccccc2N(c2ccc3c(c2)C(=O)c2ccc(N4c5ccccc5C(C)(C)c5ccccc54)cc2C3=O)c2ccccc21,Cc1ccccc1,3.333875078
O=Cc1ccc(-c2ccc(-c3nc4ccccc4s3)c(O)c2)s1,O,3.339252634
CCN(CC)c1ccc(OC)c(C=O)c1,Cc1ccccc1,3.340444115
COc1ccc(-n2c(C)ccc2C)cc1,CCCCCC,3.342422681
COc1ccc2c(C#N)cc3ccc4cc(C#N)c5ccc(OC)cc5c4c3c2c1,ClC(Cl)Cl,3.342422681
COc1ccc(-n2cccc2)cc1,CCCCCC,3.342422681
CCCC(=O)c1c2c(c(C(=O)CCC)c3c1OC(CC(=O)OC)(C(=O)OC)O3)OCO2,CCCCCC,3.342422681
CCN(CC)c1ccc(OC)c(C=O)c1,CS(C)=O,3.344392274
CC(C)(C)c1cc2ccc3cccc4c3c2c(c1)c1nc2c3cc(C(C)(C)C)cc5ccc6cccc(c(=O)n2c41)c6c53,CC(C)=O,3.348304863
Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cc3ccc4ccccc4c3c3c2cc(N(C)C)c2ccccc23)c(C)c1,C1CCOC1,3.35
COc1ccc2c3c(cccc13)C(=O)N(C)C2=O,O,3.350248018
CC1(C)c2ccccc2N(c2ccc(-c3cccc(C#N)c3)cc2)c2ccccc21,Cc1ccccc1,3.352182518
CC(C)(C)c1cc2ccc3cccc4c3c2c(c1)c1nc2c3cc(C(C)(C)C)cc5ccc6cccc(c(=O)n2c41)c6c53,ClC(Cl)Cl,3.354108439
O=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)o1,ClCCl,3.357934847
Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cc3ccc4ccccc4c3c3c2cc(N(C)C)c2ccccc23)c(C)c1,C1CCCCC1,3.36
[NH3+]C(Cc1ccc(O)c(O)c1)C(=O)[O-],O,3.360971884
Nc1cc(N)cc(-c2nc3ccccc3s2)c1,CCOCC,3.361
CCOC(=O)c1cc(C(=O)NCc2ccccc2)c2ccc(N(C)C)cc2n1,CCO,3.361727836
C=Cc1cccc(OC)c1,C1CCCCC1,3.361727836
COc1ccc2nc(N)sc2c1,CC#N,3.361727836
Clc1ccc(-c2c3nc(c(-c4ccc(Cl)cc4)c4ccc([nH]4)c(-c4ccc(Cl)cc4)c4nc(c(-c5ccc(Cl)cc5)c5ccc2[nH]5)C=C4N2CCOCC2)C=C3)cc1,CS(C)=O,3.361727836
CCN(CC)c1ccc(OC)c(C=O)c1,ClCCl,3.36361198
N#CC(C#N)=Cc1ccc(-c2cccc(-c3nc4ccccc4s3)c2O)s1,O,3.36604921
c1cc(N2CCCC2)ccn1,CN(C)C=O,3.366982976
N#Cc1cccc(N)c1,O,3.367355921
N#CC(C#N)=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)o1,O,3.368472838
N#CC(C#N)=Cc1ccc(-c2ccc(O)c(-c3nc4ccccc4s3)c2)s1,O,3.369586891
Cc1cc(C)c(B(c2c(C)cc(C)cc2C)c2cc3ccc4ccccc4c3c3c2cc(N(C)C)c2ccccc23)c(C)c1,c1ccccc1,3.37
CCN(CC)c1ccc(OC)c(C=O)c1,CC(C)O,3.371067862
O=C1c2ccccc2NC(c2ccccc2)N1Cc1ccccc1,CC#N,3.373647472
CN(C)CCNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],C1CCCCC1,3.379486814
CCOC(=O)/N=c1/oc2c(OC)cccc2cc1C#N,ClCCl,3.380211242
C1=Cc2nc1c(-c1cncs1)c1ccc([nH]1)c(-c1cncs1)c1nc(c(-c3cncs3)c3ccc([nH]3)c2-c2cncs2)C=C1,CN(C)C=O,3.380211242
CCN(CC)c1ccc(OC)c(C=O)c1,CO,3.380211242
CCOC(=O)c1sc(SC)c2c(=O)[nH]nnc12,CC#N,3.380211242
COc1ccc2c3c(c4ccc(OC)cc4c2c1)C1(c2ccccc2-c2ccccc21)c1ccccc1-3,C1CCCCC1,3.380211242
CCN(CC)c1ccc(-n2c(C)ccc2C)cc1,CC#N,3.380211242
C/C=C/c1cccc(OC)c1,CCCCCC,3.380211242
COc1ccc(-n2cccc2)cc1,CC#N,3.380211242
